date, System load forecast, Zonal COMED load foecast,OT
2017/6/18 20:00,109750.0,12035.0,31.581121
2017/6/18 21:00,107187.0,11947.0,31.667451
2017/6/18 22:00,100669.0,11689.0,26.247261
2017/6/18 23:00,92769.0,11013.0,22.877759
2017/6/19 0:00,85929.0,10229.0,21.537637
2017/6/19 1:00,81256.0,9561.0,19.774994
2017/6/19 2:00,78208.0,9090.0,18.827953
2017/6/19 3:00,76760.0,8811.0,17.585424
2017/6/19 4:00,77222.0,8697.0,17.57022
2017/6/19 5:00,80633.0,8834.0,18.681896
2017/6/19 6:00,86487.0,9306.0,20.543343
2017/6/19 7:00,92708.0,10181.0,22.355412
2017/6/19 8:00,98234.0,11150.0,24.786194
2017/6/19 9:00,103416.0,11840.0,28.043099
2017/6/19 10:00,108519.0,12335.0,31.815054
2017/6/19 11:00,112734.0,12740.0,33.294293
2017/6/19 12:00,116248.0,13014.0,37.190481
2017/6/19 13:00,118884.0,13190.0,37.450978
2017/6/19 14:00,120293.0,13401.0,38.498836
2017/6/19 15:00,120770.0,13482.0,37.281933
2017/6/19 16:00,120726.0,13444.0,39.417218
2017/6/19 17:00,119930.0,13356.0,35.02532
2017/6/19 18:00,117660.0,13159.0,32.515884
2017/6/19 19:00,114565.0,12736.0,30.379337
2017/6/19 20:00,111533.0,12325.0,30.810709
2017/6/19 21:00,107702.0,12141.0,28.843688
2017/6/19 22:00,99920.0,11770.0,23.775853
2017/6/19 23:00,91354.0,10890.0,21.276786
2017/6/20 0:00,83120.0,10081.0,17.670076
2017/6/20 1:00,78187.0,9394.0,17.121819
2017/6/20 2:00,75056.0,8930.0,15.17067
2017/6/20 3:00,73369.0,8637.0,13.084558
2017/6/20 4:00,73510.0,8511.0,11.74157
2017/6/20 5:00,76632.0,8642.0,11.671791
2017/6/20 6:00,82107.0,9067.0,13.749905
2017/6/20 7:00,87840.0,9912.0,18.591878
2017/6/20 8:00,92789.0,10846.0,21.222543
2017/6/20 9:00,97303.0,11501.0,23.058205
2017/6/20 10:00,101689.0,11967.0,25.95252
2017/6/20 11:00,105313.0,12362.0,27.479022
2017/6/20 12:00,108410.0,12663.0,29.16738
2017/6/20 13:00,111376.0,12925.0,30.951071
2017/6/20 14:00,113533.0,13212.0,32.191397
2017/6/20 15:00,115123.0,13372.0,33.679309
2017/6/20 16:00,116201.0,13437.0,36.285356
2017/6/20 17:00,116142.0,13417.0,36.103798
2017/6/20 18:00,113984.0,13250.0,31.819322
2017/6/20 19:00,110554.0,12843.0,29.334578
2017/6/20 20:00,107384.0,12446.0,27.77271
2017/6/20 21:00,104031.0,12298.0,26.299129
2017/6/20 22:00,96552.0,11948.0,24.140736
2017/6/20 23:00,87911.0,11063.0,21.180065
2017/6/21 0:00,80386.0,10138.0,18.506563
2017/6/21 1:00,75608.0,9448.0,17.35332
2017/6/21 2:00,72564.0,8988.0,16.361813
2017/6/21 3:00,70954.0,8692.0,14.38219
2017/6/21 4:00,71168.0,8566.0,13.781826
2017/6/21 5:00,74291.0,8705.0,15.561347
2017/6/21 6:00,79584.0,9136.0,17.556792
2017/6/21 7:00,85277.0,9905.0,20.209088
2017/6/21 8:00,90322.0,10834.0,21.813454
2017/6/21 9:00,95077.0,11565.0,23.37944
2017/6/21 10:00,99734.0,12125.0,25.394368
2017/6/21 11:00,103858.0,12670.0,27.149733
2017/6/21 12:00,107436.0,13097.0,30.141059
2017/6/21 13:00,110898.0,13465.0,31.36441
2017/6/21 14:00,113549.0,13881.0,31.824475
2017/6/21 15:00,115721.0,14157.0,36.18877
2017/6/21 16:00,117291.0,14344.0,38.958887
2017/6/21 17:00,117591.0,14405.0,36.19682
2017/6/21 18:00,115485.0,14253.0,32.110914
2017/6/21 19:00,111968.0,13820.0,29.432512
2017/6/21 20:00,108685.0,13392.0,27.76608
2017/6/21 21:00,105673.0,13327.0,26.678904
2017/6/21 22:00,98107.0,12959.0,24.230996
2017/6/21 23:00,89331.0,12001.0,21.424479
2017/6/22 0:00,84225.0,10953.0,19.059089
2017/6/22 1:00,79142.0,10196.0,18.242574
2017/6/22 2:00,75890.0,9712.0,16.973742
2017/6/22 3:00,74183.0,9410.0,15.350674
2017/6/22 4:00,74348.0,9265.0,15.420602
2017/6/22 5:00,77569.0,9426.0,17.105152
2017/6/22 6:00,83298.0,9956.0,18.372603
2017/6/22 7:00,89816.0,10973.0,20.912017
2017/6/22 8:00,95925.0,12085.0,23.21669
2017/6/22 9:00,102168.0,12981.0,25.883056
2017/6/22 10:00,108503.0,13761.0,29.426486
2017/6/22 11:00,114371.0,14597.0,34.040093
2017/6/22 12:00,119495.0,15292.0,36.984948
2017/6/22 13:00,124303.0,15930.0,39.95822
2017/6/22 14:00,127922.0,16582.0,41.454794
2017/6/22 15:00,130676.0,17049.0,44.577878
2017/6/22 16:00,132509.0,17408.0,50.559872
2017/6/22 17:00,132620.0,17580.0,47.985282
2017/6/22 18:00,130188.0,17359.0,40.39517
2017/6/22 19:00,126200.0,16744.0,38.31876
2017/6/22 20:00,122293.0,16104.0,37.998425
2017/6/22 21:00,118487.0,15750.0,35.266018
2017/6/22 22:00,110106.0,15198.0,27.133628
2017/6/22 23:00,100322.0,14006.0,24.080502
2017/6/23 0:00,92056.0,13001.0,21.245191
2017/6/23 1:00,86414.0,11954.0,20.027512
2017/6/23 2:00,82648.0,11172.0,18.651248
2017/6/23 3:00,80347.0,10613.0,17.770413
2017/6/23 4:00,80047.0,10286.0,17.604703
2017/6/23 5:00,82705.0,10252.0,18.560219
2017/6/23 6:00,87706.0,10578.0,20.460919
2017/6/23 7:00,93809.0,11404.0,21.949593
2017/6/23 8:00,99194.0,12326.0,24.211524
2017/6/23 9:00,104094.0,13073.0,25.764109
2017/6/23 10:00,108783.0,13679.0,27.111053
2017/6/23 11:00,112348.0,14208.0,31.079332
2017/6/23 12:00,115172.0,14590.0,32.47492
2017/6/23 13:00,117635.0,14892.0,32.954805
2017/6/23 14:00,119249.0,15204.0,33.922027
2017/6/23 15:00,119855.0,15264.0,34.329318
2017/6/23 16:00,120108.0,15102.0,36.243915
2017/6/23 17:00,119087.0,14825.0,33.885681
2017/6/23 18:00,116128.0,14408.0,31.080102
2017/6/23 19:00,112116.0,13831.0,28.208325
2017/6/23 20:00,109152.0,13333.0,28.649017
2017/6/23 21:00,106552.0,13037.0,28.763298
2017/6/23 22:00,100376.0,12675.0,24.728633
2017/6/23 23:00,92251.0,11782.0,22.528483
2017/6/24 0:00,86212.0,11007.0,20.53104
2017/6/24 1:00,80922.0,10169.0,19.738899
2017/6/24 2:00,77233.0,9585.0,18.96889
2017/6/24 3:00,74815.0,9182.0,16.78017
2017/6/24 4:00,73645.0,8956.0,15.470198
2017/6/24 5:00,73822.0,8865.0,15.585921
2017/6/24 6:00,74593.0,8866.0,16.000426
2017/6/24 7:00,78239.0,9052.0,18.034712
2017/6/24 8:00,84198.0,9585.0,20.719014
2017/6/24 9:00,90121.0,10220.0,22.928173
2017/6/24 10:00,95146.0,10756.0,24.678406
2017/6/24 11:00,98939.0,11117.0,25.690116
2017/6/24 12:00,101700.0,11385.0,27.858453
2017/6/24 13:00,103707.0,11598.0,28.044048
2017/6/24 14:00,105205.0,11715.0,28.590657
2017/6/24 15:00,106549.0,11798.0,29.153286
2017/6/24 16:00,107395.0,11822.0,29.719564
2017/6/24 17:00,107116.0,11749.0,29.941484
2017/6/24 18:00,105125.0,11588.0,30.119055
2017/6/24 19:00,102086.0,11304.0,27.436637
2017/6/24 20:00,99358.0,10965.0,25.937319
2017/6/24 21:00,97336.0,10852.0,25.846087
2017/6/24 22:00,92272.0,10718.0,23.284995
2017/6/24 23:00,85582.0,10179.0,21.008312
2017/6/25 0:00,78519.0,9212.0,19.493567
2017/6/25 1:00,73804.0,8646.0,18.065435
2017/6/25 2:00,70475.0,8231.0,15.699169
2017/6/25 3:00,68309.0,7941.0,13.686028
2017/6/25 4:00,67065.0,7755.0,12.177594
2017/6/25 5:00,66640.0,7692.0,10.273993
2017/6/25 6:00,66537.0,7603.0,9.08274
2017/6/25 7:00,69081.0,7593.0,11.59881
2017/6/25 8:00,74432.0,7903.0,16.972694
2017/6/25 9:00,79899.0,8399.0,19.363584
2017/6/25 10:00,84454.0,8875.0,20.918227
2017/6/25 11:00,88228.0,9213.0,22.430667
2017/6/25 12:00,91273.0,9448.0,23.259613
2017/6/25 13:00,93516.0,9598.0,23.658172
2017/6/25 14:00,95338.0,9715.0,24.456248
2017/6/25 15:00,96962.0,9834.0,25.294248
2017/6/25 16:00,98167.0,9885.0,25.688144
2017/6/25 17:00,98581.0,9940.0,25.555586
2017/6/25 18:00,97377.0,9968.0,26.095126
2017/6/25 19:00,95491.0,9849.0,25.016324
2017/6/25 20:00,93808.0,9690.0,24.940152
2017/6/25 21:00,92161.0,9848.0,24.689023
2017/6/25 22:00,86913.0,9856.0,21.242985
2017/6/25 23:00,80362.0,9375.0,19.633613
2017/6/26 0:00,73449.0,8674.0,17.585212
2017/6/26 1:00,69876.0,8240.0,15.465504
2017/6/26 2:00,67640.0,7952.0,12.50714
2017/6/26 3:00,66710.0,7803.0,11.772046
2017/6/26 4:00,67374.0,7773.0,11.495415
2017/6/26 5:00,70737.0,7987.0,12.814354
2017/6/26 6:00,76079.0,8464.0,17.295938
2017/6/26 7:00,81901.0,9312.0,19.644636
2017/6/26 8:00,86690.0,10219.0,20.974397
2017/6/26 9:00,90582.0,10765.0,22.350851
2017/6/26 10:00,94064.0,11125.0,23.056098
2017/6/26 11:00,96764.0,11416.0,23.869531
2017/6/26 12:00,98814.0,11576.0,24.209762
2017/6/26 13:00,100734.0,11717.0,24.796866
2017/6/26 14:00,102014.0,11878.0,25.586406
2017/6/26 15:00,102844.0,11931.0,25.869588
2017/6/26 16:00,103257.0,11888.0,26.097211
2017/6/26 17:00,103021.0,11828.0,26.043469
2017/6/26 18:00,101255.0,11693.0,25.315428
2017/6/26 19:00,98862.0,11355.0,24.168319
2017/6/26 20:00,96701.0,11057.0,24.280721
2017/6/26 21:00,94607.0,11105.0,23.29961
2017/6/26 22:00,88210.0,10893.0,21.111113
2017/6/26 23:00,80652.0,10112.0,19.013865
2017/6/27 0:00,73798.0,9419.0,18.13432
2017/6/27 1:00,69817.0,8819.0,16.437977
2017/6/27 2:00,67404.0,8418.0,16.327914
2017/6/27 3:00,66211.0,8171.0,15.629856
2017/6/27 4:00,66703.0,8075.0,15.806535
2017/6/27 5:00,69935.0,8244.0,18.053013
2017/6/27 6:00,75093.0,8625.0,19.751706
2017/6/27 7:00,80815.0,9392.0,21.417193
2017/6/27 8:00,85053.0,10258.0,21.94842
2017/6/27 9:00,88292.0,10877.0,22.743529
2017/6/27 10:00,91179.0,11321.0,24.337918
2017/6/27 11:00,93189.0,11715.0,25.080624
2017/6/27 12:00,94685.0,12002.0,25.593738
2017/6/27 13:00,96231.0,12223.0,25.793908
2017/6/27 14:00,97137.0,12418.0,25.953493
2017/6/27 15:00,97871.0,12529.0,25.595003
2017/6/27 16:00,98378.0,12496.0,26.539438
2017/6/27 17:00,98275.0,12414.0,26.743132
2017/6/27 18:00,96865.0,12266.0,25.395134
2017/6/27 19:00,94632.0,11914.0,24.097297
2017/6/27 20:00,93251.0,11627.0,24.319698
2017/6/27 21:00,91859.0,11679.0,23.702126
2017/6/27 22:00,86023.0,11472.0,21.309501
2017/6/27 23:00,78854.0,10715.0,18.88079
2017/6/28 0:00,72687.0,9772.0,15.206681
2017/6/28 1:00,68863.0,9130.0,14.155331
2017/6/28 2:00,66528.0,8716.0,13.385027
2017/6/28 3:00,65454.0,8455.0,11.688238
2017/6/28 4:00,66020.0,8349.0,12.496125
2017/6/28 5:00,69225.0,8507.0,13.741475
2017/6/28 6:00,74254.0,8902.0,15.954895
2017/6/28 7:00,80045.0,9725.0,18.74728
2017/6/28 8:00,84358.0,10636.0,20.236473
2017/6/28 9:00,87886.0,11279.0,21.336524
2017/6/28 10:00,91343.0,11762.0,23.060473
2017/6/28 11:00,94169.0,12199.0,23.949708
2017/6/28 12:00,96449.0,12492.0,25.207601
2017/6/28 13:00,98922.0,12733.0,26.918927
2017/6/28 14:00,100900.0,13018.0,28.309005
2017/6/28 15:00,102653.0,13202.0,28.655517
2017/6/28 16:00,104004.0,13322.0,32.427401
2017/6/28 17:00,104418.0,13428.0,32.189914
2017/6/28 18:00,103030.0,13413.0,28.715616
2017/6/28 19:00,100526.0,13189.0,27.284782
2017/6/28 20:00,98414.0,12877.0,27.602524
2017/6/28 21:00,97171.0,12917.0,26.527864
2017/6/28 22:00,90927.0,12735.0,22.849878
2017/6/28 23:00,83103.0,11863.0,20.112014
2017/6/29 0:00,77758.0,11345.0,15.630167
2017/6/29 1:00,73371.0,10542.0,13.636026
2017/6/29 2:00,70635.0,10009.0,11.652038
2017/6/29 3:00,69260.0,9675.0,9.404126
2017/6/29 4:00,69691.0,9502.0,8.821236
2017/6/29 5:00,72951.0,9649.0,11.50251
2017/6/29 6:00,78513.0,10157.0,15.141995
2017/6/29 7:00,85011.0,11143.0,19.949408
2017/6/29 8:00,90663.0,12178.0,23.028628
2017/6/29 9:00,96081.0,12951.0,25.032524
2017/6/29 10:00,101609.0,13599.0,27.406941
2017/6/29 11:00,106740.0,14292.0,30.691983
2017/6/29 12:00,111143.0,14843.0,35.203421
2017/6/29 13:00,115543.0,15317.0,39.279182
2017/6/29 14:00,118951.0,15782.0,41.279594
2017/6/29 15:00,122011.0,16115.0,47.241574
2017/6/29 16:00,124131.0,16330.0,50.903263
2017/6/29 17:00,124675.0,16377.0,48.951141
2017/6/29 18:00,122873.0,16175.0,42.628603
2017/6/29 19:00,119265.0,15659.0,37.892146
2017/6/29 20:00,115875.0,15106.0,37.486851
2017/6/29 21:00,113390.0,14818.0,33.826651
2017/6/29 22:00,105701.0,14316.0,26.757712
2017/6/29 23:00,96294.0,13200.0,23.435074
2017/6/30 0:00,87857.0,11804.0,19.748368
2017/6/30 1:00,82590.0,10961.0,17.426603
2017/6/30 2:00,79081.0,10351.0,15.549351
2017/6/30 3:00,77096.0,9939.0,13.706393
2017/6/30 4:00,77145.0,9721.0,13.094519
2017/6/30 5:00,79947.0,9816.0,14.544127
2017/6/30 6:00,85478.0,10247.0,16.396835
2017/6/30 7:00,92429.0,11095.0,20.055676
2017/6/30 8:00,99035.0,12064.0,22.811173
2017/6/30 9:00,105403.0,12870.0,25.111001
2017/6/30 10:00,111838.0,13540.0,29.038595
2017/6/30 11:00,117387.0,14183.0,33.367506
2017/6/30 12:00,121909.0,14697.0,34.247519
2017/6/30 13:00,125768.0,15093.0,37.540545
2017/6/30 14:00,128461.0,15452.0,40.70419
2017/6/30 15:00,130092.0,15617.0,43.950137
2017/6/30 16:00,130666.0,15535.0,44.358654
2017/6/30 17:00,129490.0,15288.0,42.12872
2017/6/30 18:00,126218.0,14851.0,34.583097
2017/6/30 19:00,121343.0,14228.0,33.114438
2017/6/30 20:00,116949.0,13649.0,33.830492
2017/6/30 21:00,113825.0,13346.0,31.866379
2017/6/30 22:00,106917.0,12974.0,25.664893
2017/6/30 23:00,98129.0,12078.0,22.234152
2017/7/1 0:00,90212.0,11405.0,19.725955
2017/7/1 1:00,84686.0,10587.0,19.884273
2017/7/1 2:00,80802.0,10005.0,19.001321
2017/7/1 3:00,78217.0,9562.0,17.653553
2017/7/1 4:00,76944.0,9307.0,16.777352
2017/7/1 5:00,76936.0,9208.0,16.083667
2017/7/1 6:00,77685.0,9228.0,15.570336
2017/7/1 7:00,81578.0,9408.0,17.689869
2017/7/1 8:00,88379.0,10039.0,20.679815
2017/7/1 9:00,95446.0,10909.0,22.877837
2017/7/1 10:00,101796.0,11729.0,25.080927
2017/7/1 11:00,106892.0,12397.0,26.435078
2017/7/1 12:00,110574.0,12869.0,26.904661
2017/7/1 13:00,113173.0,13203.0,27.64592
2017/7/1 14:00,115015.0,13365.0,27.388593
2017/7/1 15:00,116593.0,13516.0,27.780231
2017/7/1 16:00,117427.0,13536.0,28.22792
2017/7/1 17:00,116965.0,13449.0,27.829087
2017/7/1 18:00,114780.0,13190.0,27.981266
2017/7/1 19:00,111070.0,12770.0,28.000429
2017/7/1 20:00,107471.0,12274.0,27.24262
2017/7/1 21:00,105146.0,12109.0,26.481973
2017/7/1 22:00,99588.0,11851.0,24.109914
2017/7/1 23:00,92359.0,11195.0,21.226647
2017/7/2 0:00,85673.0,10624.0,16.643006
2017/7/2 1:00,80468.0,9880.0,15.026014
2017/7/2 2:00,76737.0,9338.0,13.606159
2017/7/2 3:00,74285.0,8956.0,10.405199
2017/7/2 4:00,72885.0,8717.0,7.493235
2017/7/2 5:00,72143.0,8583.0,6.465843
2017/7/2 6:00,71824.0,8449.0,6.204279
2017/7/2 7:00,74960.0,8462.0,8.592226
2017/7/2 8:00,81701.0,8971.0,14.761491
2017/7/2 9:00,89142.0,9826.0,18.210047
2017/7/2 10:00,96145.0,10774.0,23.270016
2017/7/2 11:00,102527.0,11695.0,25.304746
2017/7/2 12:00,107898.0,12505.0,27.442811
2017/7/2 13:00,111971.0,13164.0,30.479892
2017/7/2 14:00,115350.0,13720.0,33.090078
2017/7/2 15:00,118090.0,14185.0,36.574358
2017/7/2 16:00,120016.0,14470.0,38.828384
2017/7/2 17:00,120602.0,14557.0,42.689836
2017/7/2 18:00,119047.0,14399.0,37.002535
2017/7/2 19:00,115787.0,14041.0,35.10892
2017/7/2 20:00,112482.0,13574.0,32.136519
2017/7/2 21:00,109752.0,13365.0,28.543686
2017/7/2 22:00,103127.0,13141.0,25.674838
2017/7/2 23:00,95105.0,12358.0,22.967422
2017/7/3 0:00,87078.0,11358.0,19.092099
2017/7/3 1:00,82095.0,10569.0,15.895096
2017/7/3 2:00,78744.0,10000.0,13.494909
2017/7/3 3:00,76952.0,9640.0,10.988996
2017/7/3 4:00,77140.0,9474.0,9.843798
2017/7/3 5:00,79981.0,9585.0,9.982907
2017/7/3 6:00,85049.0,10044.0,13.164897
2017/7/3 7:00,91517.0,10867.0,17.932218
2017/7/3 8:00,98342.0,11908.0,21.451762
2017/7/3 9:00,105174.0,12793.0,24.152798
2017/7/3 10:00,112026.0,13522.0,29.363088
2017/7/3 11:00,118185.0,14234.0,33.537599
2017/7/3 12:00,123438.0,14809.0,35.256817
2017/7/3 13:00,127787.0,15207.0,36.030884
2017/7/3 14:00,130895.0,15550.0,36.932244
2017/7/3 15:00,133087.0,15744.0,39.836909
2017/7/3 16:00,134114.0,15736.0,41.412557
2017/7/3 17:00,133694.0,15514.0,38.830235
2017/7/3 18:00,130957.0,15123.0,36.487702
2017/7/3 19:00,126518.0,14512.0,34.608106
2017/7/3 20:00,122048.0,13994.0,31.760381
2017/7/3 21:00,117819.0,13675.0,28.253669
2017/7/3 22:00,109293.0,13212.0,24.287694
2017/7/3 23:00,99682.0,12201.0,22.437539
2017/7/4 0:00,86224.0,10180.0,16.41065
2017/7/4 1:00,80880.0,9519.0,13.973012
2017/7/4 2:00,77073.0,9017.0,11.857129
2017/7/4 3:00,74513.0,8676.0,8.60017
2017/7/4 4:00,73107.0,8453.0,7.038765
2017/7/4 5:00,72576.0,8345.0,3.671088
2017/7/4 6:00,72450.0,8229.0,5.807621
2017/7/4 7:00,75418.0,8235.0,12.090802
2017/7/4 8:00,81886.0,8664.0,17.897912
2017/7/4 9:00,89007.0,9430.0,20.62649
2017/7/4 10:00,95652.0,10275.0,23.73852
2017/7/4 11:00,101586.0,11046.0,26.678071
2017/7/4 12:00,106576.0,11719.0,28.912242
2017/7/4 13:00,110434.0,12269.0,31.637249
2017/7/4 14:00,113426.0,12734.0,31.88035
2017/7/4 15:00,115746.0,13085.0,36.463314
2017/7/4 16:00,117406.0,13304.0,36.734768
2017/7/4 17:00,117804.0,13361.0,36.697571
2017/7/4 18:00,116177.0,13244.0,32.784319
2017/7/4 19:00,112998.0,12919.0,31.60232
2017/7/4 20:00,110040.0,12488.0,27.766213
2017/7/4 21:00,107250.0,12317.0,26.652646
2017/7/4 22:00,100807.0,12088.0,24.141394
2017/7/4 23:00,92986.0,11375.0,22.318543
2017/7/5 0:00,85008.0,10947.0,18.585925
2017/7/5 1:00,79932.0,10176.0,17.220025
2017/7/5 2:00,76603.0,9658.0,15.243322
2017/7/5 3:00,74768.0,9301.0,12.728431
2017/7/5 4:00,74823.0,9131.0,12.937902
2017/7/5 5:00,77635.0,9247.0,14.706531
2017/7/5 6:00,82637.0,9676.0,15.860396
2017/7/5 7:00,88518.0,10517.0,19.80312
2017/7/5 8:00,94220.0,11517.0,22.145851
2017/7/5 9:00,99593.0,12381.0,24.691458
2017/7/5 10:00,105249.0,13169.0,27.421491
2017/7/5 11:00,110180.0,13990.0,30.625281
2017/7/5 12:00,114481.0,14699.0,35.003417
2017/7/5 13:00,118393.0,15277.0,37.862358
2017/7/5 14:00,121517.0,15903.0,39.878409
2017/7/5 15:00,123826.0,16316.0,41.663761
2017/7/5 16:00,125056.0,16617.0,45.104719
2017/7/5 17:00,124757.0,16711.0,42.250305
2017/7/5 18:00,122166.0,16516.0,39.6323
2017/7/5 19:00,118244.0,16024.0,35.34305
2017/7/5 20:00,114774.0,15447.0,33.863263
2017/7/5 21:00,111420.0,15150.0,29.128493
2017/7/5 22:00,103827.0,14683.0,24.719353
2017/7/5 23:00,94912.0,13587.0,22.643171
2017/7/6 0:00,85817.0,12095.0,19.302827
2017/7/6 1:00,80640.0,11161.0,18.057713
2017/7/6 2:00,77293.0,10501.0,17.238441
2017/7/6 3:00,75402.0,10070.0,15.682271
2017/7/6 4:00,75501.0,9834.0,15.567413
2017/7/6 5:00,78438.0,9923.0,16.437776
2017/7/6 6:00,83623.0,10334.0,18.443232
2017/7/6 7:00,89568.0,11209.0,21.400443
2017/7/6 8:00,94827.0,12367.0,23.585011
2017/7/6 9:00,99648.0,13506.0,25.262824
2017/7/6 10:00,104530.0,14587.0,29.594011
2017/7/6 11:00,108774.0,15721.0,34.804146
2017/7/6 12:00,112299.0,16679.0,36.473337
2017/7/6 13:00,115617.0,17503.0,39.400098
2017/7/6 14:00,117913.0,18205.0,41.857906
2017/7/6 15:00,119610.0,18733.0,43.408359
2017/7/6 16:00,120677.0,18994.0,44.800773
2017/7/6 17:00,120507.0,18953.0,43.95001
2017/7/6 18:00,118382.0,18570.0,38.176948
2017/7/6 19:00,114824.0,17857.0,34.80401
2017/7/6 20:00,111659.0,17243.0,32.859322
2017/7/6 21:00,109089.0,16801.0,30.616149
2017/7/6 22:00,102145.0,16186.0,25.128606
2017/7/6 23:00,93625.0,14968.0,23.052429
2017/7/7 0:00,86284.0,13626.0,20.755941
2017/7/7 1:00,81210.0,12543.0,18.449507
2017/7/7 2:00,77866.0,11732.0,17.397988
2017/7/7 3:00,76014.0,11162.0,15.754876
2017/7/7 4:00,76029.0,10837.0,15.458372
2017/7/7 5:00,78711.0,10825.0,16.430649
2017/7/7 6:00,83465.0,11096.0,18.000099
2017/7/7 7:00,89487.0,11860.0,20.595559
2017/7/7 8:00,95320.0,12832.0,22.684203
2017/7/7 9:00,101029.0,13737.0,24.995974
2017/7/7 10:00,106512.0,14484.0,28.352888
2017/7/7 11:00,111131.0,15211.0,33.057566
2017/7/7 12:00,114898.0,15702.0,34.642165
2017/7/7 13:00,118110.0,15992.0,36.294058
2017/7/7 14:00,120463.0,16238.0,37.996692
2017/7/7 15:00,121889.0,16250.0,40.264675
2017/7/7 16:00,122644.0,16039.0,41.962284
2017/7/7 17:00,121798.0,15645.0,39.642485
2017/7/7 18:00,118494.0,15111.0,34.978932
2017/7/7 19:00,113619.0,14418.0,30.429427
2017/7/7 20:00,109631.0,13801.0,28.607153
2017/7/7 21:00,106832.0,13336.0,27.688164
2017/7/7 22:00,100545.0,12963.0,24.691238
2017/7/7 23:00,92437.0,12071.0,21.614414
2017/7/8 0:00,85586.0,11333.0,20.845799
2017/7/8 1:00,80338.0,10497.0,19.612864
2017/7/8 2:00,76652.0,9912.0,18.720043
2017/7/8 3:00,74188.0,9479.0,17.228165
2017/7/8 4:00,73059.0,9233.0,16.657004
2017/7/8 5:00,73143.0,9130.0,16.362468
2017/7/8 6:00,73762.0,9101.0,15.688482
2017/7/8 7:00,77535.0,9277.0,17.984312
2017/7/8 8:00,83860.0,9810.0,21.545098
2017/7/8 9:00,90401.0,10576.0,23.331242
2017/7/8 10:00,96182.0,11291.0,25.361258
2017/7/8 11:00,100706.0,11827.0,29.138843
2017/7/8 12:00,104174.0,12251.0,29.929935
2017/7/8 13:00,106728.0,12609.0,31.299435
2017/7/8 14:00,108888.0,12896.0,32.467848
2017/7/8 15:00,110539.0,13161.0,33.383022
2017/7/8 16:00,111469.0,13281.0,36.544021
2017/7/8 17:00,111012.0,13241.0,36.540054
2017/7/8 18:00,108663.0,13064.0,33.489289
2017/7/8 19:00,105140.0,12680.0,30.160396
2017/7/8 20:00,101524.0,12193.0,27.912001
2017/7/8 21:00,99201.0,11870.0,26.048871
2017/7/8 22:00,94067.0,11642.0,23.584246
2017/7/8 23:00,87281.0,11040.0,21.089513
2017/7/9 0:00,78918.0,10133.0,19.331637
2017/7/9 1:00,74019.0,9461.0,18.44794
2017/7/9 2:00,70607.0,8984.0,17.81577
2017/7/9 3:00,68285.0,8638.0,15.850077
2017/7/9 4:00,66978.0,8424.0,13.928113
2017/7/9 5:00,66361.0,8318.0,12.63605
2017/7/9 6:00,65965.0,8201.0,8.613595
2017/7/9 7:00,68665.0,8218.0,13.609681
2017/7/9 8:00,74495.0,8690.0,19.118158
2017/7/9 9:00,80699.0,9486.0,20.230701
2017/7/9 10:00,86269.0,10407.0,21.33561
2017/7/9 11:00,91189.0,11211.0,23.246008
2017/7/9 12:00,95469.0,11960.0,24.938198
2017/7/9 13:00,98901.0,12587.0,26.578669
2017/7/9 14:00,101938.0,13141.0,29.467697
2017/7/9 15:00,104591.0,13577.0,30.023759
2017/7/9 16:00,106853.0,13923.0,33.336171
2017/7/9 17:00,107890.0,14098.0,34.085179
2017/7/9 18:00,106749.0,14085.0,32.183563
2017/7/9 19:00,104046.0,13842.0,30.037997
2017/7/9 20:00,101266.0,13408.0,27.391232
2017/7/9 21:00,99042.0,13181.0,25.456186
2017/7/9 22:00,93440.0,13019.0,22.912625
2017/7/9 23:00,86300.0,12275.0,20.95893
2017/7/10 0:00,79012.0,11064.0,18.463747
2017/7/10 1:00,74725.0,10353.0,17.527247
2017/7/10 2:00,72004.0,9849.0,16.823711
2017/7/10 3:00,70682.0,9518.0,14.256978
2017/7/10 4:00,71105.0,9371.0,14.995899
2017/7/10 5:00,74050.0,9517.0,16.693092
2017/7/10 6:00,78876.0,9977.0,18.363168
2017/7/10 7:00,84951.0,10876.0,20.624843
2017/7/10 8:00,91077.0,11921.0,22.259006
2017/7/10 9:00,96990.0,12800.0,24.524309
2017/7/10 10:00,102873.0,13577.0,28.303342
2017/7/10 11:00,108110.0,14325.0,33.053368
2017/7/10 12:00,112649.0,14929.0,36.149142
2017/7/10 13:00,116678.0,15360.0,38.986472
2017/7/10 14:00,119845.0,15791.0,42.160023
2017/7/10 15:00,122445.0,16124.0,44.297935
2017/7/10 16:00,124323.0,16293.0,47.272938
2017/7/10 17:00,125010.0,16286.0,48.522787
2017/7/10 18:00,123224.0,16145.0,42.180925
2017/7/10 19:00,119437.0,15666.0,37.435408
2017/7/10 20:00,115269.0,15131.0,36.81637
2017/7/10 21:00,111629.0,14695.0,30.712085
2017/7/10 22:00,104011.0,14268.0,25.43142
2017/7/10 23:00,95049.0,13204.0,23.424914
2017/7/11 0:00,90308.0,12298.0,20.891613
2017/7/11 1:00,84833.0,11372.0,19.926223
2017/7/11 2:00,81201.0,10717.0,18.990154
2017/7/11 3:00,79120.0,10281.0,18.006941
2017/7/11 4:00,79141.0,10070.0,17.928426
